batch,gen_passage_id,seed_passage_id,novel,meaningful,pragmatic,annotator_id,gen_source,ppl,WQRM_score,ai_likelihood
5,15031_olmo1,15031,0,1,1,17,olmo1,3413.784164288137,6.436963081359863,1.0
4,13365_olmo1,13365,0,0,0,14,olmo1,410.3461518152028,5.552242279052734,1.0
9,12432_olmo2,12432,0,1,1,23,olmo2,10642.034745799956,6.178188800811768,1.0
5,15349_human,15349,0,1,1,4,human,322.0445220207175,8.602803230285645,4.635916815863716e-07
2,17142_olmo1,17142,1,1,1,13,olmo1,31024.42884482236,5.857247829437256,1.0
5,12042_human,12042,0,1,1,17,human,250989.71678793387,8.593642234802246,6.801552242702908e-05
5,15031_olmo1,15031,0,1,1,4,olmo1,9156.161526272854,6.436963081359863,1.0
2,17757_olmo1,17757,0,1,1,13,olmo1,3384.7333362350582,6.624870777130127,1.0
1,17745_olmo1,17745,0,1,1,20,olmo1,178312.48913428414,5.554755210876465,1.0
5,15096_olmo1,15096,0,1,1,1,olmo1,21161.45518316104,7.286531925201416,1.0
3,16704_human,16704,0,1,1,23,human,5931.815590166516,8.530006408691406,1.5861458248562285e-05
8,1305_human,1305,1,1,1,15,human,10517.309827073515,8.738544464111328,3.195471233791775e-05
2,18137_olmo1,18137,0,1,1,13,olmo1,2489.3526621866554,4.510998249053955,1.0
5,11549_olmo1,11549,0,1,1,4,olmo1,5513.505433067488,5.903656959533691,1.0
6,11549_human,11549,1,1,1,19,human,4694.5646855094565,8.385106086730957,0.0001095400916205
2,17338_human,17338,0,1,1,13,human,171.47766691213158,8.686922073364258,0.0001105997297498
1,16897_human,16897,0,1,1,21,human,2490.888355112006,8.509995460510254,0.000136031044854
1,17745_olmo1,17745,0,1,1,20,olmo1,93.962413753028,5.554755210876465,1.0
5,12011_human,12011,0,1,1,1,human,1441122.9760701286,8.37365436553955,0.0007745954725477
3,15471_olmo1,15471,0,1,1,7,olmo1,2411.371754961768,4.810379505157471,1.0
9,7644_olmo2,7644,0,1,1,16,olmo2,1114.4067098584512,6.320972919464111,1.0
10,15377_olmo2,15377,0,1,1,12,olmo2,20248.469960212817,6.236397743225098,1.0
6,12011_olmo2,12011,0,1,1,3,olmo2,29325.13330769525,7.170212268829346,1.0
5,15349_human,15349,0,1,1,17,human,638761.9457969054,8.602803230285645,4.635916815863716e-07
10,13316_olmo2,13316,0,1,1,12,olmo2,3863.567526058744,7.759918689727783,1.0
4,16704_olmo1,16704,0,1,1,3,olmo1,74663.96643202729,6.737775802612305,1.0
2,18090_human,18090,0,1,1,13,human,3759.169563737333,8.725266456604004,0.0068579779730902
4,13191_human,13191,0,1,1,14,human,1823.6074968962728,8.75667953491211,9.258588155110678e-05
6,11549_human,11549,1,1,1,19,human,856391.5568220407,8.385106086730957,0.0001095400916205
5,15318_olmo1,15318,0,1,1,4,olmo1,619.5421015964482,6.522613525390625,1.0
8,11680_olmo2,11680,0,1,1,15,olmo2,3725.764924361232,5.7674479484558105,1.0
6,12042_olmo2,12042,0,1,1,3,olmo2,3890.023372670568,7.337074756622314,1.0
4,16641_human,16641,0,1,1,26,human,379439.951382121,8.882264137268066,1.7053551144070097e-05
7,11601_human,11601,0,1,1,2,human,8549.372541136709,8.954913139343262,0.0004466374715169
2,17757_olmo1,17757,0,0,0,15,olmo1,207717.52245644195,6.624870777130127,1.0
6,12838_olmo2,12838,0,1,1,19,olmo2,561057.4212252852,6.194787979125977,1.0
8,14319_human,14319,0,1,1,5,human,441.3776721768306,8.155810356140137,0.000305970509847
8,14691_olmo2,14691,0,1,1,6,olmo2,98421.86677882896,5.546794414520264,1.0
8,1305_human,1305,0,1,1,5,human,1090.1340188308216,8.738544464111328,3.195471233791775e-05
8,11680_olmo2,11680,0,1,1,15,olmo2,2380.99185816706,5.7674479484558105,1.0
5,12838_human,12838,0,1,1,4,human,205535.0911489058,8.597100257873535,3.7087334526909726e-06
5,12011_human,12011,0,1,1,17,human,4301.572392963201,8.37365436553955,0.0007745954725477
7,3388_olmo2,3388,0,1,1,24,olmo2,2876.193871189448,6.783412933349609,1.0
6,15096_human,15096,0,1,1,19,human,3592.9107879873795,8.69703483581543,0.0028377109103732
